,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
1342,2020-07-11,Kindly don't go with the image they do not supply the pumping unit as shown in the picture.,They didn't supplied the pumping unit as shown in the picture.,4,0.158,0.0,0.8420000000000001,0.4939,Positive
1343,2020-06-03,I received leackge products.,Very poor,1,0.0,0.0,1.0,0.0,Neutral
1344,2020-08-04,Very pleasant smell leaves afterwards,Good experience,5,0.473,0.0,0.527,0.5563,Positive
1345,2020-07-05,The bottle show in picture is different from the product delivered.,Different product delivered,3,0.0,0.0,1.0,0.0,Neutral
1346,2020-06-07,Best,Very good,5,1.0,0.0,0.0,0.6369,Positive
1347,2020-08-07,Good,Good,4,1.0,0.0,0.0,0.4404,Positive
1348,2020-09-06,Goog,Good,5,0.0,0.0,1.0,0.0,Neutral
1349,2020-05-29,I have ordered 2 lifebuoy sanitizer but one of them is Empty leakage in cartoon itself.,Not happy with the package,5,0.0,0.145,0.855,-0.29600000000000004,Negative
1350,2020-06-14,Very good product with timely delivery.,Worth buying,5,0.39,0.0,0.61,0.4927,Positive
1351,2020-07-08,Broken bottle received with leaking sanitiser almost half of it was empty,Broken bottle,2,0.0,0.32899999999999996,0.6709999999999999,-0.5994,Negative
1352,2020-07-03,Am safex disponible 3 ply surgical mask blue 100 pieces not resived ordered with this item,Good,5,0.0,0.0,1.0,0.0,Neutral
1353,2020-06-13,Packing bottle was broken,Bottle broke,1,0.0,0.508,0.49200000000000005,-0.4767,Negative
1354,2020-06-01,Gentle on skin,Value for money,5,0.5920000000000001,0.0,0.408,0.4404,Positive
1355,2020-07-23,Smells so bad that it stinks up the whole house..,Smell,2,0.0,0.42,0.58,-0.6997,Negative
1356,2020-07-05,Just fantastic,Excellent,5,0.7829999999999999,0.0,0.217,0.5574,Positive
1357,2020-07-06,Mentioned and asked for pump style but instead got these,Wrong description- No pump style,2,0.0,0.0,1.0,0.0,Neutral
1358,2020-06-11,Lifebuoy love youAmazon love you  red_heart_selector  face_blowing_a_kiss ,Super se uper,5,0.627,0.0,0.373,0.8555,Positive
1359,2020-07-05,I'm ordered pump dispenser type body... But unfortunately I got this from your side....,Lifebuyo hand sanitizer,5,0.0,0.205,0.795,-0.4767,Negative
1360,2020-07-19,The image is different from actual product. the presser is not there.,"NO presser on top, ite open cap type",3,0.0,0.0,1.0,0.0,Neutral
1361,2020-09-01,There is no dispenser cap.Totally wrong,No dispenser,3,0.0,0.57,0.43,-0.6486,Negative
1362,2020-06-18,Best,Best,5,1.0,0.0,0.0,0.6369,Positive
1363,2020-07-30,Product delivered is without pump as shown in picture.,Product delivered did match with picture shown,3,0.0,0.0,1.0,0.0,Neutral
1364,2020-07-04,The packaging is diffrent and bottle was open.,Diffrent packaging and open bottle,1,0.0,0.0,1.0,0.0,Neutral
1365,2020-05-23,Good product and fast delivery,Recommend,5,0.42,0.0,0.58,0.4404,Positive
1366,2020-07-06,nice product,so usefull,5,0.737,0.0,0.263,0.4215,Positive
1367,2020-05-16,Best hand sanitizer. I will suggest to purchase that.,Awesome sanitizer,5,0.552,0.0,0.44799999999999995,0.8126,Positive
1368,2020-06-07,Good,Good,4,1.0,0.0,0.0,0.4404,Positive
1369,2020-06-02,Product is good but manufacturers defects. Leakage a lot.,Manufacturing Defect,2,0.17,0.309,0.522,-0.3818,Negative
1370,2020-07-05,Product cap different one received. We have to press the bottle to take the sanitizer,Cap,5,0.0,0.0,1.0,0.0,Neutral
1371,2020-09-03,there is no dispenser cap as mentioned in desc or as shown in picture,wrng product,1,0.0,0.145,0.855,-0.29600000000000004,Negative
1372,2020-05-26,Very good product and delivered within the time line.,Product quality,5,0.285,0.0,0.715,0.4927,Positive
1373,2020-06-14,Smells really good .,Nice aroma n sanitizes well,5,0.615,0.0,0.385,0.4927,Positive
1374,2020-06-30,Packaging change received not happy this time,Packing change,5,0.0,0.33299999999999996,0.667,-0.4585,Negative
1375,2020-08-04,Bottle supplied is not the one shown here.,Material is different,1,0.0,0.0,1.0,0.0,Neutral
1376,2020-06-07,"I think its duplicate product, Logo spelling Lifeboy is wrong ""LIFEBOUY"".......",Wrong Logo,1,0.0,0.256,0.7440000000000001,-0.4767,Negative
1377,2020-08-07,Amazing product  fire  awesome packaging thanks amazon heart_suit_selector ,Awesome product just go for it. heart_suit_selector  fire ,5,0.698,0.134,0.168,0.8779,Positive
1378,2020-07-19,Great sanitizer,Great,5,0.804,0.0,0.196,0.6249,Positive
1379,2020-09-09,Don't buy this product,Don't buy this product,1,0.0,0.0,1.0,0.0,Neutral
1380,2020-08-14,Nice product buyworthy,Nice,4,0.583,0.0,0.41700000000000004,0.4215,Positive
1381,2020-06-11,Pump type dispenser is good feature.,Good sanitizer.,4,0.36700000000000005,0.0,0.633,0.4404,Positive
1382,2020-08-25,The bottle is without pump as shown in the picture.,The bottle is without pump as shown in the picture.,3,0.0,0.0,1.0,0.0,Neutral
1383,2020-07-12,Need not be gel based,Decent sanitizer,5,0.0,0.0,1.0,0.0,Neutral
1384,2020-09-20,Product is good. No allergy no side effects,I recommend this product,5,0.23600000000000002,0.358,0.40700000000000003,-0.128,Negative
1385,2020-06-17,Spray pump was not working Damage packing bottles Whay Not replacement? This product,Defoult product,1,0.18,0.0,0.82,0.3875,Positive
1386,2020-05-31,One Bottle already damaged and pressing is not working which we didn't notice Intially,Poor Packaging,2,0.0,0.182,0.818,-0.4404,Negative
1387,2020-07-08,Order spray cap but products arrived other Type cap so I'm not satisfied.,Product is OK but cap changed.,3,0.0,0.22,0.78,-0.5257,Negative
1388,2020-06-03,Good product,Nice product,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1389,2020-05-31,Great Product awesome smell n good packaging must buy,Must Buy,5,0.6890000000000001,0.0,0.311,0.9022,Positive
1390,2020-08-20,Not better when compared with first order,good,5,0.0,0.28600000000000003,0.7140000000000001,-0.3412,Negative
1391,2020-06-16,Received broken product. Wasted my money.,Disappointed,1,0.0,0.612,0.38799999999999996,-0.743,Negative
1392,2020-07-12,wrong product delivered..no pump dispenser..overall all is good,I ordered with pump dispenser bt delivered without pump dispenser,4,0.242,0.258,0.5,-0.0516,Negative
1393,2020-07-18,Good product,Nice product,3,0.7440000000000001,0.0,0.256,0.4404,Positive
1394,2020-06-21,Fake fake fakeIt’s not original... warning_selector ,Ducpicate,1,0.0,0.608,0.392,-0.7351,Negative
1395,2020-06-19,Decent smellLow thicknessNo dispenser..,No dispenser,3,0.0,0.0,1.0,0.0,Neutral
1396,2020-09-23,Good,Good,4,1.0,0.0,0.0,0.4404,Positive
1397,2020-09-26,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
1398,2020-05-25,Best,Best,5,1.0,0.0,0.0,0.6369,Positive
1399,2020-06-14,Excellent Product, OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone  OK_hand_light_skin_tone ,5,0.787,0.0,0.213,0.5719,Positive
1400,2020-05-26,Fake product. Dont buy,Review of lifebuoy sanitizer,1,0.0,0.508,0.49200000000000005,-0.4767,Negative
1401,2020-09-30,The product dispenser is poor and different quality  thumbs_down  thumbs_down but packingok.,"The cap is different and bad quality difficult to use, and otherwise ok thumbs_up  thumbs_up ",3,0.0,0.157,0.843,-0.2617,Negative
1402,2020-07-12,In the image cap they given and the cap we get is different.!!,Best but cheated with different cap,1,0.0,0.0,1.0,0.0,Neutral
1403,2020-09-16,Delivered without cover,Another product delivered without cover,1,0.0,0.0,1.0,0.0,Neutral
1404,2020-05-29,Broken product received,Product broken,1,0.0,0.608,0.392,-0.4767,Negative
1405,2020-06-17,The product came broken and it was already leaking before it got to me.,Came broken,1,0.0,0.193,0.807,-0.4767,Negative
1406,2020-08-27,"No dispenser, paid high price only for dispenser cap.",Fake Product,1,0.0,0.21600000000000003,0.784,-0.29600000000000004,Negative
1407,2020-07-21,Fake product . I have allergies on my hand using it,Fake product,1,0.24100000000000002,0.233,0.526,0.0258,Positive
1408,2020-07-13,"I dont lick in this type of container, i want amzon so the container only.",Packing deference,1,0.098,0.0,0.902,0.0772,Positive
1409,2020-07-08,"Fragrance is not good, may be for me I'm not sure .",Okay okay,3,0.0,0.327,0.6729999999999999,-0.5216,Negative
1410,2020-06-26,Very nice Sanitizer and soft to hands,Very good product,5,0.34,0.0,0.66,0.4754,Positive
1411,2020-06-03,I ordered this sanetizer and getting cracked bottle of sanetizer in the package,I need my money back,1,0.0,0.0,1.0,0.0,Neutral
1412,2020-07-05,Got the damaged bottle more than half was out from bottle in the packagebox,Damaged bottle,1,0.0,0.182,0.818,-0.4404,Negative
1413,2020-06-19,Product is not as shown in pic,Without a pusher,1,0.0,0.0,1.0,0.0,Neutral
1414,2020-09-11,totally disappointed......top pump bottom are not present..,not happy,1,0.0,0.0,1.0,0.0,Neutral
1415,2020-07-14,I am very happy with this product.,Sanatizer,5,0.444,0.0,0.556,0.6115,Positive
1416,2020-08-06,Smell is really bad not as expected,Not to buy dettol is best,2,0.0,0.387,0.613,-0.5849,Negative
1417,2020-08-11,Must buy product during these times,Must buy,5,0.0,0.0,1.0,0.0,Neutral
1418,2020-07-07,"Product is good, but I ordered the pump system and the normal bottle come.",Good but not one what I ordered,4,0.14,0.0,0.86,0.2382,Positive
1419,2020-07-18,Good quality,Good quality,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1420,2020-06-17,"Nice and light scent ,good packaging properly sealed, and is value for money",Must buy sanitizer,5,0.44799999999999995,0.0,0.552,0.7964,Positive
1421,2020-07-05,The seal.is already broken and it is not having any pump.,Defective product - seal already broken,1,0.0,0.237,0.763,-0.4767,Negative
1422,2020-05-20,"Very helpful and handy product these days.This germ kill spray from Lifebuoy kills 99.99% germs instantly without water anytime, anywhere.How to use ? Indications Spray it on your palm. Spead &amp; rub over back of your hands and fingertips until dry.Can be used on wall surfaces, tables, door knobs, etc for proper sanitization.Its safe to use on both skin and surface.This antibacterial spray with no gas is very safe to use.",Very helpful and handy product these days.  thumbs_up_light_skin_tone  white_heavy_check_mark ,4,0.107,0.125,0.768,-0.3626,Negative
1423,2020-05-21,"I have been looking for sanitizer sprays that are multipurpose and came across this. This product from lifebuoy is a must have. Can be used on hands, toys, mobiles....anywhere grinning_face_with_big_eyes ",Best sanitizer/ disinfectant spray,5,0.0,0.0,1.0,0.0,Neutral
1424,2020-06-04,This is to my dismay that Amazon being so vigilant has delivered me a package where both bottles didn't have any kind of protective seal so that none of the spray leaks. Next anyone having a basic sense would understand that the net weight/quantity was pretty less as compared to what it should posses. Lifebuoy should be much more aggressive while pricing the net amount is not worth the money. I recommend to look into other products. Not worth the price.,Dissatisfaction and disappointment,1,0.107,0.092,0.8009999999999999,0.3331,Positive
1425,2020-05-20,Good one,Awesome product from lifebuoy,5,0.7440000000000001,0.0,0.256,0.4404,Positive
1426,2020-05-24,Very expensive.. compared to competition...,Very expensive for size,1,0.0,0.0,1.0,0.0,Neutral
1427,2020-05-23,Good and genuine product,Genuine product,5,0.49200000000000005,0.0,0.508,0.4404,Positive
1428,2020-06-18,"I was terribly disappointed to see little size of the bottle. Normally at time of ordering customer sees product pictures &amp; order assuming that qty will be comparable to other competitors. However, i feel like cheated by Lifebuoy by delivering a little bottle at the same price which its competitors are delivering double qty. Also the bottle does not have any seal inside. This means it could have been used by anyone earlier. Irony is that you cannot return this product after you receive it. Such a pity &amp; quite shameful. Will never buy or recommend it for anyone",Too little &amp; Very Costly,1,0.023,0.175,0.802,-0.9382,Negative
1429,2020-06-06,first of all when v open d box one of d spray doesn't hv upper lid. the spray pressure z not very powerful. scent z ok. pri e z high. why a product should come to us without lid...what's d quality control???since v hv to use it urgently v r not returning...as it wld again tk 4/5 days. but be careful bfr dispatching any product to customer ...why compromise on quality n ur name..,sub standard item,2,0.065,0.052000000000000005,0.883,0.2017,Positive
1430,2020-06-16,"Quantity is very less, there is no seal so we dont know if it's a fresh piece or used and opened one....savlon spray is a better buy as savlon has more quantity for the same price...not returning as I require it...but will not purchase it next time...dettol and savlon spray are better products than this so would preferably buy these next time",Not so much worth,1,0.125,0.03,0.846,0.7322,Positive
1431,2020-05-31,"Lifebuoy products have always been a hot favourite in our household, despite HLL having once been a competitor of my erstwhile company P&amp;G.I quite liked the germ spray, but if you're thinking that it will kill viruses you may want to think twice before picking one up.Carmelita FernandesFood &amp; Travel Writer",Germ but not Virus Spray,4,0.062,0.11699999999999999,0.821,-0.723,Negative
1432,2020-07-23,"Quite a few reviews saying this is expensive than other surface disinfectant sprays like Savlon, Dettol, Dabur, Bodyguard but forgets to mention those are based on LPG/propellant with excipients. Nowhere on those products it is mentioned that you can use those on hands.Whereas this Lifebuoy Germ Kill spray is based on ENA (Extra Neutral Alcohol) which is a food grade alcohol of highest purity that you can find on alcoholic beverages.Coming to price for 75ml at ₹149 it surely is a lot expensive than other surface disinfectant sprays available but this is also a lot more compact, easy to fit in your bag when using outside. You don't need to carry another hand sanitizer since this can also be safely used on hands.I tried this to clean my mobile's tempered glass and to my surprise it didn't create a sticky rainbow mess which was an issue while using the gel based hand sanitizer from same brand.Another thing is that HUL is using different ingredients to make these hand sanitizers nowadays. Some are old perfumed gel based with ethyl alcohol but some are ENA based same as this product and those are available at 500ml bottles with same ingredients as this one at normal hand sanitizer price. But then it's also a lot of hassle to get that version, putting in a spray bottle whereas this is a lot easy to get and more compact, sturdy to use anywhere.Overall I quite liked the pleasant fragrance but they need to do something about the pricing.",An expensive spray that works as surface disinfectant but also can be used safely on hands!,4,0.184,0.040999999999999995,0.775,0.9923,Positive
