,Unnamed: 0,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
616,616,2020-07-19,Best product.,Good product,5,0.808,0.0,0.192,0.6369,Positive
617,617,2020-06-28,Pure cheating. 75ml atcsane price as 170 mil of dettol or savlon,Cheating,1,0.0,0.247,0.753,-0.5574,Negative
618,618,2020-07-10,The spray nozzle is defective and does not work,Spray is not working,1,0.0,0.266,0.734,-0.4404,Negative
619,619,2020-07-04,Very Helful product during this Pandemic,Must buy,5,0.0,0.0,1.0,0.0,Neutral
620,620,2020-08-02,It's good and worthy,Good one,5,0.744,0.0,0.256,0.7003,Positive
621,621,2020-09-16,One of the bottle cap is broken and the other bottle inside cap its black color,Damaged product,1,0.0,0.171,0.829,-0.4767,Negative
622,622,2020-07-02,The spray is not working properly. Poor product. I want my money back.,Poor spray quality,1,0.278,0.0,0.722,0.4318,Positive
623,623,2020-08-17,One of the sprays came without a cap.,Used Product?,4,0.0,0.0,1.0,0.0,Neutral
624,624,2020-06-18,Damaged product..even not sealed.,Worse Quality,1,0.0,0.492,0.508,-0.4404,Negative
625,625,2020-06-25,At same price you can get salvon which has more liquid,Salvon vs Lifebuoy,1,0.0,0.0,1.0,0.0,Neutral
626,626,2020-08-09,not properly spraying,improve spray capcity,3,0.0,0.0,1.0,0.0,Neutral
627,627,2020-06-13,Too small bottle. Expected a little big bottle. Although the prouduct is overall good.,Too small bottle. Overall Good.,3,0.195,0.0,0.805,0.4404,Positive
628,628,2020-09-27,"This product is fake , kindly pick this from me n refund My payment",Fake product,1,0.196,0.19,0.613,0.0258,Positive
629,629,2020-06-22,good,good,5,1.0,0.0,0.0,0.4404,Positive
630,630,2020-09-13,"Size is too small compare to its price, better to purchase Dettol or savlon",Too costly,1,0.182,0.0,0.818,0.4404,Positive
631,631,2020-08-05,THE SANITIZER CAME WITHOUT A LID!! AND IT IS NOT EVEN RETURNABLE!!,HORRIBLE DON'T BUY,1,0.0,0.0,1.0,0.0,Neutral
632,632,2020-07-02,Very good,Very useful,5,0.762,0.0,0.238,0.4927,Positive
633,633,2020-08-18,It's not spray. it is sprkling the liquid.,Not comfortable to use,3,0.0,0.0,1.0,0.0,Neutral
634,634,2020-09-13,It came without cap.,Not recommended,1,0.0,0.0,1.0,0.0,Neutral
635,635,2020-07-30,Spray of one bottle is not working,Spray,2,0.0,0.0,1.0,0.0,Neutral
636,636,2020-08-14,Not received cap for one spray...,No cap,4,0.0,0.0,1.0,0.0,Neutral
637,637,2020-08-17,"It is very user friendly for sanitizing the mobile, watch etc..",Lifebuoy is the best...,5,0.258,0.0,0.742,0.539,Positive
638,638,2020-07-03,ok,Poor Packing,5,1.0,0.0,0.0,0.296,Positive
639,639,2020-08-18,Product is damaged. Want a replacement or return money. Very much disappointed.,Return money or replace it.,1,0.083,0.403,0.514,-0.7165,Negative
640,640,2020-09-09,Excellent and safe on skin,Recommended,4,0.688,0.0,0.312,0.765,Positive
641,641,2020-09-13,Product is damaged.,DAMAGED PRODUCT.,5,0.0,0.592,0.408,-0.4404,Negative
642,642,2020-08-08,Good,Packing,4,1.0,0.0,0.0,0.4404,Positive
643,643,2020-05-31,Very good product for all use.,Quality product,5,0.39,0.0,0.61,0.4927,Positive
644,644,2020-07-17,Awesome product,Awesome product,4,0.804,0.0,0.196,0.6249,Positive
645,645,2020-08-08,Good product,Nice,5,0.744,0.0,0.256,0.4404,Positive
646,646,2020-05-27,Superb sanitizer spray from lifebuoy.,Great product,5,0.506,0.0,0.494,0.6249,Positive
647,647,2020-07-03,"Easy to carry, pleasant smell and trusted brand! Great product!",Excellent on the go protection from a trusted brand. Highly recommended,4,0.7,0.0,0.3,0.9323,Positive
648,648,2020-09-12,The quality of pump makes this not worth buying,Not good! Bad spray pump quality.,1,0.0,0.172,0.828,-0.1695,Negative
649,649,2020-07-09,Liked it .perfect,Good one,5,0.867,0.0,0.133,0.7579,Positive
650,650,2020-07-29,Delevring damaged product n the ptoduct is non returnable. Now what should i do,Wast of money,1,0.0,0.209,0.791,-0.4404,Negative
651,651,2020-09-22,PACKAGE was soo bad n some of the Spray have no cap...,NO CAP N VERY BAD PACKAGE,2,0.0,0.388,0.612,-0.6908,Negative
652,652,2020-07-18,Received two sprays out of which one did not had the cap and was half empty,One bottle pre used,1,0.0,0.107,0.893,-0.2023,Negative
653,653,2020-07-03,"Very eazy to use, it help us to fight with Covid-19.",Eazy use,5,0.189,0.182,0.629,0.0258,Positive
654,654,2020-07-29,Knob couldn't be pressed down to spray the contents.,Failure of knob,1,0.0,0.0,1.0,0.0,Neutral
655,655,2020-05-28,good product..would like to order more..,Good pr,5,0.574,0.0,0.426,0.6597,Positive
656,656,2020-06-13,Packaging from buyer is not good. Missing cap of one unit. Not happy.,Missing cap,5,0.109,0.313,0.578,-0.5448,Negative
657,657,2020-06-11,Nice,Good,5,1.0,0.0,0.0,0.4215,Positive
658,658,2020-08-21,All was good but it was as smaller than mentioned.,Useful,5,0.178,0.0,0.822,0.2382,Positive
659,659,2020-07-12,Nice product,Nice product,5,0.737,0.0,0.263,0.4215,Positive
660,660,2020-06-12,Damaged product and according to return policy it's won't initiate a refund.,DAMAGED GOODS,1,0.0,0.225,0.775,-0.4404,Negative
661,661,2020-07-12,Awful.. I don't think it works..it's like fogg or other cheap deodorants,Awful product,1,0.2,0.0,0.8,0.3612,Positive
662,662,2020-07-27,Received used product. Bottle was damaged.,Very bad,1,0.0,0.367,0.633,-0.4404,Negative
663,663,2020-06-04,It's good,Valuable,4,0.744,0.0,0.256,0.4404,Positive
664,664,2020-08-04,The size of the bottle is too small regarding the price.,Size is disappointing,2,0.0,0.0,1.0,0.0,Neutral
665,665,2020-08-25,Very convenient to carry and use.... A must buy for all.,A must buy,5,0.0,0.0,1.0,0.0,Neutral
666,666,2020-09-16,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
667,667,2020-08-17,One out of the two sprays came without a cap. Absolutely disappointed.,Sprays without cap,1,0.217,0.0,0.783,0.4158,Positive
668,668,2020-07-02,Real nice but too less quantity.,Nice but less quantity,4,0.275,0.0,0.725,0.2263,Positive
669,669,2020-08-06,I've ordered two sprays. . One was damaged and even with less quantity.,Damaged product,1,0.0,0.209,0.791,-0.4404,Negative
670,670,2020-07-25,Only recieved the cap but not the spray. Where to report this,Only recieved the cap not the bottle,2,0.0,0.0,1.0,0.0,Neutral
671,671,2020-09-10,Duplicate product,Duplicate Product,1,0.0,0.0,1.0,0.0,Neutral
672,672,2020-09-06,came without caps,questionable product,1,0.0,0.0,1.0,0.0,Neutral
673,673,2020-09-03,Not as i expected,Not so good as compare to savlon,3,0.0,0.0,1.0,0.0,Neutral
674,674,2020-09-15,Easy to use. Can be kept in Pocket and small hand bags.,Pocket Friendly,4,0.379,0.0,0.621,0.7269,Positive
675,675,2020-05-31,"Received damaged product, ..",Received damaged product,2,0.0,0.492,0.508,-0.4404,Negative
676,676,2020-06-10,Then cap of bottel was missing overall everything is okay,Bottle cap was missing,4,0.157,0.182,0.661,-0.0772,Negative
677,677,2020-06-12,Price is too high and bottle is too small,Bottle is small and price is too high,3,0.0,0.0,1.0,0.0,Neutral
678,678,2020-07-19,ORIGINAL OR DUPLICATE????????,DOUBT ON THIS PRODUCT,4,0.62,0.0,0.38,0.504,Positive
679,679,2020-07-16,A crushed Lifebuoy germ kill spray bottol have been delivered to me.,Crushed bottles,3,0.0,0.455,0.545,-0.8176,Negative
680,680,2020-06-24,Nice Fragrance and easy to use.,Value for money,5,0.588,0.0,0.412,0.6908,Positive
681,681,2020-08-04,One of the two sprays is defective.Spray is not working,Defective spray,1,0.0,0.0,1.0,0.0,Neutral
682,682,2020-06-28,Product is very costly,"Although it is a good product, Price is gigh5",4,0.0,0.361,0.639,-0.1761,Negative
683,683,2020-06-04,Pocket friendly n can be taken anywhere n smell is great,Superb product,5,0.51,0.0,0.49,0.8074,Positive
684,684,2020-06-19,Had prepaid for 2bottles. Only 1was delivered.Need refund for 1bottle.,Incomplete order,2,0.0,0.0,1.0,0.0,Neutral
685,685,2020-05-30,a nice size to carry in the purse,Good Disinfectant,5,0.318,0.0,0.682,0.4215,Positive
686,686,2020-06-11,Ok,Ok,2,1.0,0.0,0.0,0.296,Positive
687,687,2020-06-10,"Handy product , the scent is good and it's price is reasonable",Good product,5,0.225,0.0,0.775,0.4404,Positive
688,688,2020-08-13,Good product.easy to carry.,Good product.but costly.,4,0.492,0.0,0.508,0.4404,Positive
689,689,2020-06-18,Nice quality product easy to use care,Best product,5,0.69,0.0,0.31,0.836,Positive
690,690,2020-08-30,Review already sent.,Very disgusting and corrupt delivery service.,1,0.0,0.0,1.0,0.0,Neutral
691,691,2020-07-31,One of the bottle's cap was broken. Otherwise good product.,Good product,5,0.207,0.221,0.571,-0.0516,Negative
692,692,2020-08-03,It's a tiny and not worthy.,Tiny,2,0.0,0.376,0.624,-0.3412,Negative
693,693,2020-06-14,Both bottle had dent..,Both bottle had dent..,4,0.0,0.0,1.0,0.0,Neutral
694,694,2020-07-01,Ordered two. Received a bottle with completely broken cap.,broken cap,1,0.0,0.326,0.674,-0.5256,Negative
695,695,2020-07-08,Good.,Good.,5,1.0,0.0,0.0,0.4404,Positive
696,696,2020-08-27,The spray is not working properly.,Waste of money,1,0.0,0.0,1.0,0.0,Neutral
697,697,2020-07-10,Damage productWesting money,Damage product,1,0.0,0.615,0.385,-0.4939,Negative
698,698,2020-07-11,Don’t buy this product it waste of money,Don’t buy this product it waste of money,3,0.0,0.286,0.714,-0.4215,Negative
699,699,2020-06-09,Open Product received,Opened Product,2,0.0,0.0,1.0,0.0,Neutral
700,700,2020-07-06,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
701,701,2020-08-02,Good,Hand sanitizer,5,1.0,0.0,0.0,0.4404,Positive
702,702,2020-06-17,There was no seal on the aerosol. And tge quantity is very little,Measly quantity,2,0.0,0.155,0.845,-0.296,Negative
703,703,2020-06-14,Good product,Good product,4,0.744,0.0,0.256,0.4404,Positive
704,704,2020-06-23,Very helpful and handy product these days. Easy to use.,Easy to use,5,0.428,0.0,0.572,0.7178,Positive
705,705,2020-09-11,Size is too small and packaging is bad,Sizes are small,2,0.0,0.333,0.667,-0.5423,Negative
706,706,2020-09-15,Perfect product,Good for general use,5,0.787,0.0,0.213,0.5719,Positive
707,707,2020-08-16,One bottle cap is missing. Looks like fake product received.,Duplicate product,3,0.169,0.358,0.473,-0.4215,Negative
708,708,2020-08-11,"Item was not new . It was already open , not capped.",Item was not new. It was not capped.,1,0.0,0.0,1.0,0.0,Neutral
709,709,2020-06-27,Savlon is much much better than this.,Not worth,1,0.326,0.0,0.674,0.4404,Positive
710,710,2020-08-17,Its not harsh on skin,Good,5,0.376,0.0,0.624,0.3412,Positive
711,711,2020-08-16,This product is not a spray it sprinkles very bad product.,Spray or sprinkle ?,1,0.0,0.296,0.704,-0.5849,Negative
712,712,2020-07-15,The spray nozzle is screwed! It doesn’t work scam!,Not working!,1,0.0,0.517,0.483,-0.8168,Negative
713,713,2020-07-27,the caps were open and its overpriced... dont buy,bad packaging,2,0.0,0.0,1.0,0.0,Neutral
714,714,2020-08-07,Other brands are giving the 230ml - 250ml at the same cost.,Not worth for the money,1,0.194,0.0,0.806,0.34,Positive
715,715,2020-08-07,Damage product the seal was opened.,product,1,0.0,0.39,0.61,-0.4939,Negative
716,716,2020-06-16,Very good spray,Fine,5,0.615,0.0,0.385,0.4927,Positive
717,717,2020-09-11,In packing bottel cap was missing..,Trusted product..But in package cap was misiing,4,0.0,0.0,1.0,0.0,Neutral
718,718,2020-06-11,Good one,Useful,5,0.744,0.0,0.256,0.4404,Positive
719,719,2020-07-18,Very nice product and easy to use,Sanitizer,5,0.545,0.0,0.455,0.7178,Positive
720,720,2020-07-06,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
721,721,2020-08-12,Good product by lb,Good,5,0.492,0.0,0.508,0.4404,Positive
722,722,2020-07-08,Nice,Good,4,1.0,0.0,0.0,0.4215,Positive
723,723,2020-09-13,Good,Good,4,1.0,0.0,0.0,0.4404,Positive
724,724,2020-09-26,Received used and damaged product,Damaged product,3,0.0,0.42,0.58,-0.4404,Negative
725,725,2020-08-30,Have received both the spray without cap,Without Cap,1,0.0,0.0,1.0,0.0,Neutral
726,726,2020-08-14,Rate is too high and qty is very less.,Price too much and qty less,3,0.0,0.0,1.0,0.0,Neutral
727,727,2020-07-20,Used product delivered,Unsatisfactory Delivery,1,0.0,0.0,1.0,0.0,Neutral
728,728,2020-06-16,Spray is not working. It was not checked before delivery.,Aaa,3,0.0,0.0,1.0,0.0,Neutral
729,729,2020-07-25,One defective piece received.,One defective piece received,1,0.0,0.492,0.508,-0.4404,Negative
730,730,2020-06-29,One of the bottle was in crushed position when received,Product is damaged,4,0.0,0.237,0.763,-0.4215,Negative
731,731,2020-06-18,"Easy to use , good product...",Good,4,0.659,0.0,0.341,0.7003,Positive
732,732,2020-07-25,Nice smiling_face_with_3_hearts ,Loved it,4,0.737,0.0,0.263,0.4215,Positive
733,733,2020-07-15,Not worth a buy,Not worth the money,1,0.0,0.454,0.546,-0.1695,Negative
734,734,2020-06-16,"Product was damaged on the arrival, please do the refund",Damaged product,1,0.174,0.22,0.606,-0.1531,Negative
735,735,2020-09-08,Received the product without top cover,Without top cover,1,0.0,0.242,0.758,-0.1511,Negative
736,736,2020-06-03,"Very good product,just loved it beating_heart ",Very good and reasonable product,5,0.648,0.0,0.352,0.8104,Positive
737,737,2020-06-24,Good product..#Boycott Chines Products..,Good,5,0.492,0.0,0.508,0.4404,Positive
738,738,2020-07-16,"Good one , easy to use and effective.",Perfect spray Sanitizer from Lifebuoy,5,0.69,0.0,0.31,0.836,Positive
739,739,2020-08-31,Gud,Gud,5,0.0,0.0,1.0,0.0,Neutral
740,740,2020-06-29,The packing was ok but priced a little higher,Ok gud one,3,0.186,0.0,0.814,0.1531,Positive
741,741,2020-07-27,Good,Nice,4,1.0,0.0,0.0,0.4404,Positive
742,742,2020-06-27,"Regular, easy to use product.",Satisfied,5,0.42,0.0,0.58,0.4404,Positive
743,743,2020-07-26,Received a damaged product,Damaged product.,1,0.0,0.592,0.408,-0.4404,Negative
744,744,2020-06-16,Good product,Good product,5,0.744,0.0,0.256,0.4404,Positive
745,745,2020-07-02,Good product,Easy to handle,4,0.744,0.0,0.256,0.4404,Positive
746,746,2020-08-15,Only worst product half of the container is empty,Only verrry verrry worst product,1,0.0,0.457,0.543,-0.7096,Negative
747,747,2020-07-27,Spraying nozzle not in good condition...,Not easy in use,2,0.0,0.325,0.675,-0.3412,Negative
748,748,2020-09-02,useful in the prevailing situation,Well packed and handy product..,5,0.42,0.0,0.58,0.4404,Positive
749,749,2020-07-04,Highly recommended,Very useful,5,0.677,0.0,0.323,0.2716,Positive
750,750,2020-06-19,It is easy to use.. and quality product  smiling_face_with_smiling_eyes ,Excellent product...,5,0.266,0.0,0.734,0.4404,Positive
751,751,2020-06-28,gud product,gud product,4,0.0,0.0,1.0,0.0,Neutral
752,752,2020-08-17,Worest don't buy,Worcester don't buy,1,0.0,0.0,1.0,0.0,Neutral
753,753,2020-07-26,size too smal for price,size is small not worth!!,1,0.0,0.0,1.0,0.0,Neutral
754,754,2020-07-22,Good butDamaged product I receive,Good,3,0.492,0.0,0.508,0.4404,Positive
755,755,2020-06-15,Good product,Good one,5,0.744,0.0,0.256,0.4404,Positive
756,756,2020-07-29,Pathetic condition,Pathetic,1,0.0,0.787,0.213,-0.5719,Negative
757,757,2020-06-20,It's good product and easy to use.,Good product,4,0.537,0.0,0.463,0.7003,Positive
758,758,2020-07-22,Value for money,Must buy,5,0.545,0.0,0.455,0.34,Positive
759,759,2020-06-22,Nice but small pck,Nice,5,0.388,0.0,0.612,0.2263,Positive
760,760,2020-06-28,Very good,Lifebuoy,4,0.762,0.0,0.238,0.4927,Positive
761,761,2020-09-13,Satisfied,Advise others to try the same,5,1.0,0.0,0.0,0.4215,Positive
762,762,2020-08-04,The spray pumping system is not working properly,Pumping system not working,3,0.0,0.0,1.0,0.0,Neutral
763,763,2020-07-13,Got the damaged product,Damaged Product Delivered,2,0.0,0.492,0.508,-0.4404,Negative
764,764,2020-09-02,In 298 rs they just give 75ml discusting,Totaly discusting,1,0.0,0.0,1.0,0.0,Neutral
765,765,2020-07-03,Fabulous product,Grate product,5,0.773,0.0,0.227,0.5267,Positive
766,766,2020-06-30,Usable and easy to carry,Helpful,5,0.42,0.0,0.58,0.4404,Positive
767,767,2020-07-31,Worthy,Easy to use,4,1.0,0.0,0.0,0.4404,Positive
768,768,2020-08-05,One of the can is empty . Strictly do not buy !,Can Empty,1,0.0,0.189,0.811,-0.2714,Negative
